instant_id,date,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,traffic_density
8003,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.87,0.0,0,8,8,2.0,Sepi
8004,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.87,0.0,0,2,2,3.0,Sepi
8005,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7,7,4.0,Sepi
8006,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.87,0.1045,1,24,25,5.0,Sepi
8007,2011-12-05,4,0,12,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90,6.0,Sedang
8008,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.9,0.0,9,274,283,7.0,Ramai
8009,2011-12-05,4,0,12,0,1,1,1,0.32,0.3485,0.93,0.0,12,392,404,8.0,Ramai
8010,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190,9.0,Sedang
8011,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87,10.0,Sedang
8012,2011-12-05,4,0,12,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123,11.0,Sedang
8013,2011-12-05,4,0,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125,154,12.0,Sedang
8014,2011-12-05,4,0,12,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171,13.0,Sedang
8015,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.67,0.0,7,126,133,14.0,Sedang
8016,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148,15.0,Sedang
8017,2011-12-05,4,0,12,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248,16.0,Ramai
8018,2011-12-05,4,0,12,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446,17.0,Ramai
8019,2011-12-05,4,0,12,0,1,1,1,0.44,0.4394,0.77,0.0,13,386,399,18.0,Ramai
8020,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.77,0.0,13,295,308,19.0,Ramai
8021,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,20.0,Ramai
8022,2011-12-05,4,0,12,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,21.0,Sedang
8023,2011-12-05,4,0,12,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,22.0,Sedang
8024,2011-12-05,4,0,12,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,23.0,Sedang
8025,2011-12-06,4,0,12,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,0.0,Sepi
8026,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,1.0,Sepi
8027,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,2.0,Sepi
8028,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,3.0,Sepi
8029,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,4.0,Sepi
8030,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,5.0,Sepi
8031,2011-12-06,4,0,12,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,6.0,Sedang
8032,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,7.0,Ramai
8033,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,8.0,Ramai
8034,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,9.0,Ramai
8035,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,10.0,Sedang
8036,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,11.0,Sepi
8037,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,12.0,Sedang
8038,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.194,6,65,71,13.0,Sedang
8039,2011-12-06,4,0,12,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,14.0,Sedang
8040,2011-12-06,4,0,12,0,2,1,3,0.5,0.4848,1.0,0.194,2,43,45,15.0,Sepi
8041,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,16.0,Sedang
8042,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,17.0,Ramai
8043,2011-12-06,4,0,12,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,18.0,Ramai
8044,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,19.0,Ramai
8045,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,20.0,Sedang
8046,2011-12-06,4,0,12,0,2,1,2,0.44,0.4394,1.0,0.194,6,108,114,21.0,Sedang
8047,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,22.0,Sedang
8048,2011-12-06,4,0,12,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,23.0,Sedang
8049,2011-12-07,4,0,12,0,3,1,1,0.44,0.4394,1.0,0.194,3,30,33,0.0,Sepi
8050,2011-12-07,4,0,12,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,1.0,Sepi
8051,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,2.0,Sepi
8052,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,3.0,Sepi
8053,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,4.0,Sepi
8054,2011-12-07,4,0,12,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,5.0,Sepi
8055,2011-12-07,4,0,12,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,6.0,Sepi
8056,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,7.0,Sepi
8057,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,8.0,Sedang
8058,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,9.0,Sedang
8059,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,10.0,Sepi
8060,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,11.0,Sedang
8061,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,12.0,Sepi
8062,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.194,5,28,33,13.0,Sepi
8063,2011-12-07,4,0,12,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25,14.0,Sepi
8064,2011-12-07,4,0,12,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,15.0,Sepi
8065,2011-12-07,4,0,12,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,16.0,Sepi
8066,2011-12-07,4,0,12,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,17.0,Sedang
8067,2011-12-07,4,0,12,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,18.0,Sedang
8068,2011-12-07,4,0,12,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,19.0,Sepi
8069,2011-12-07,4,0,12,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,20.0,Sepi
8070,2011-12-07,4,0,12,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,21.0,Sepi
8071,2011-12-07,4,0,12,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,22.0,Sepi
8072,2011-12-07,4,0,12,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,23.0,Sepi
8073,2011-12-08,4,0,12,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,0.0,Sepi
8074,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,1.0,Sepi
8075,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,2.0,Sepi
8076,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,3.0,Sepi
8077,2011-12-08,4,0,12,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,4.0,Sepi
8078,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,5.0,Sepi
8079,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,6.0,Sedang
8080,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,7.0,Ramai
8081,2011-12-08,4,0,12,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,8.0,Ramai
8082,2011-12-08,4,0,12,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,9.0,Ramai
8083,2011-12-08,4,0,12,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,10.0,Sedang
8084,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,11.0,Sedang
8085,2011-12-08,4,0,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,12.0,Sedang
8086,2011-12-08,4,0,12,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,13.0,Sedang
8087,2011-12-08,4,0,12,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,14.0,Sedang
8088,2011-12-08,4,0,12,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,15.0,Sedang
8089,2011-12-08,4,0,12,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,16.0,Ramai
8090,2011-12-08,4,0,12,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,17.0,Ramai
8091,2011-12-08,4,0,12,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,18.0,Ramai
8092,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,19.0,Ramai
8093,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,20.0,Sedang
8094,2011-12-08,4,0,12,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,21.0,Sedang
8095,2011-12-08,4,0,12,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,22.0,Sedang
8096,2011-12-08,4,0,12,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,23.0,Sedang
8097,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,0.0,Sepi
8098,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,1.0,Sepi
8099,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,2.0,Sepi
8100,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,3.0,Sepi
8101,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,4.0,Sepi
8102,2011-12-09,4,0,12,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,5.0,Sepi
8103,2011-12-09,4,0,12,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,6.0,Sedang
8104,2011-12-09,4,0,12,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,7.0,Sedang
8105,2011-12-09,4,0,12,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,8.0,Ramai
8106,2011-12-09,4,0,12,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,9.0,Ramai
8107,2011-12-09,4,0,12,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,10.0,Sedang
8108,2011-12-09,4,0,12,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,11.0,Sedang
8109,2011-12-09,4,0,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,12.0,Sedang
8110,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,13.0,Sedang
8111,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,14.0,Sedang
8112,2011-12-09,4,0,12,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,15.0,Sedang
8113,2011-12-09,4,0,12,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,16.0,Ramai
8114,2011-12-09,4,0,12,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,17.0,Ramai
8115,2011-12-09,4,0,12,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,18.0,Ramai
8116,2011-12-09,4,0,12,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,19.0,Sedang
8117,2011-12-09,4,0,12,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,20.0,Sedang
8118,2011-12-09,4,0,12,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,21.0,Sedang
8119,2011-12-09,4,0,12,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,22.0,Sedang
8120,2011-12-09,4,0,12,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,23.0,Sedang
8121,2011-12-10,4,0,12,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,0.0,Sedang
8122,2011-12-10,4,0,12,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,1.0,Sedang
8123,2011-12-10,4,0,12,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,2.0,Sedang
8124,2011-12-10,4,0,12,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,3.0,Sepi
8125,2011-12-10,4,0,12,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,4.0,Sepi
8126,2011-12-10,4,0,12,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,5.0,Sepi
8127,2011-12-10,4,0,12,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,6.0,Sepi
8128,2011-12-10,4,0,12,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,7.0,Sepi
8129,2011-12-10,4,0,12,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,8.0,Sedang
8130,2011-12-10,4,0,12,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,9.0,Sedang
8131,2011-12-10,4,0,12,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,10.0,Sedang
8132,2011-12-10,4,0,12,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,11.0,Ramai
8133,2011-12-10,4,0,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,12.0,Ramai
8134,2011-12-10,4,0,12,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,13.0,Ramai
8135,2011-12-10,4,0,12,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,14.0,Ramai
8136,2011-12-10,4,0,12,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,15.0,Ramai
8137,2011-12-10,4,0,12,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,16.0,Ramai
8138,2011-12-10,4,0,12,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,17.0,Sedang
8139,2011-12-10,4,0,12,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,18.0,Sedang
8140,2011-12-10,4,0,12,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,19.0,Sedang
8141,2011-12-10,4,0,12,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,20.0,Sedang
8142,2011-12-10,4,0,12,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,21.0,Sedang
8143,2011-12-10,4,0,12,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,22.0,Sedang
8144,2011-12-10,4,0,12,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61,66,23.0,Sedang
8145,2011-12-11,4,0,12,0,0,0,1,0.2,0.197,0.51,0.2239,5,69,74,0.0,Sedang
8146,2011-12-11,4,0,12,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54,62,1.0,Sedang
8147,2011-12-11,4,0,12,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47,52,2.0,Sedang
8148,2011-12-11,4,0,12,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17,19,3.0,Sepi
8149,2011-12-11,4,0,12,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5,4.0,Sepi
8150,2011-12-11,4,0,12,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6,6,5.0,Sepi
8151,2011-12-11,4,0,12,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10,6.0,Sepi
8152,2011-12-11,4,0,12,0,0,0,1,0.18,0.2424,0.55,0.0,1,30,31,7.0,Sepi
8153,2011-12-11,4,0,12,0,0,0,1,0.16,0.2273,0.69,0.0,4,68,72,8.0,Sedang
8154,2011-12-11,4,0,12,0,0,0,1,0.2,0.2576,0.59,0.0,19,88,107,9.0,Sedang
8155,2011-12-11,4,0,12,0,0,0,1,0.24,0.2879,0.44,0.0,30,164,194,10.0,Sedang
8156,2011-12-11,4,0,12,0,0,0,1,0.26,0.303,0.35,0.0,31,166,197,11.0,Sedang
8157,2011-12-11,4,0,12,0,0,0,1,0.26,0.303,0.35,0.0,42,246,288,12.0,Ramai
8158,2011-12-11,4,0,12,0,0,0,1,0.3,0.3333,0.31,0.0,44,224,268,13.0,Ramai
8159,2011-12-11,4,0,12,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242,14.0,Ramai
8160,2011-12-11,4,0,12,0,0,0,1,0.3,0.3333,0.26,0.0,47,219,266,15.0,Ramai
8161,2011-12-11,4,0,12,0,0,0,1,0.3,0.3333,0.26,0.0,32,174,206,16.0,Ramai
8162,2011-12-11,4,0,12,0,0,0,1,0.28,0.3182,0.3,0.0,13,150,163,17.0,Sedang
8163,2011-12-11,4,0,12,0,0,0,1,0.24,0.2273,0.48,0.194,12,151,163,18.0,Sedang
8164,2011-12-11,4,0,12,0,0,0,1,0.22,0.2273,0.55,0.194,7,98,105,19.0,Sedang
8165,2011-12-11,4,0,12,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62,72,20.0,Sedang
8166,2011-12-11,4,0,12,0,0,0,1,0.22,0.2727,0.55,0.0,10,53,63,21.0,Sedang
8167,2011-12-11,4,0,12,0,0,0,1,0.22,0.2727,0.55,0.0,7,36,43,22.0,Sepi
8168,2011-12-11,4,0,12,0,0,0,1,0.2,0.2576,0.69,0.0,4,31,35,23.0,Sepi
8169,2011-12-12,4,0,12,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20,0.0,Sepi
8170,2011-12-12,4,0,12,0,1,1,1,0.2,0.2576,0.69,0.0,0,9,9,1.0,Sepi
8171,2011-12-12,4,0,12,0,1,1,1,0.2,0.2576,0.69,0.0,0,4,4,2.0,Sepi
8172,2011-12-12,4,0,12,0,1,1,1,0.18,0.2424,0.74,0.0,0,2,2,3.0,Sepi
8173,2011-12-12,4,0,12,0,1,1,1,0.18,0.2424,0.74,0.0,0,3,3,4.0,Sepi
8174,2011-12-12,4,0,12,0,1,1,1,0.16,0.2273,0.8,0.0,0,21,21,5.0,Sepi
8175,2011-12-12,4,0,12,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63,64,6.0,Sedang
8176,2011-12-12,4,0,12,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231,235,7.0,Ramai
8177,2011-12-12,4,0,12,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378,385,8.0,Ramai
8178,2011-12-12,4,0,12,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220,9.0,Ramai
8179,2011-12-12,4,0,12,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91,105,10.0,Sedang
8180,2011-12-12,4,0,12,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115,11.0,Sedang
8181,2011-12-12,4,0,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138,145,12.0,Sedang
8182,2011-12-12,4,0,12,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166,13.0,Sedang
8183,2011-12-12,4,0,12,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95,111,14.0,Sedang
8184,2011-12-12,4,0,12,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124,132,15.0,Sedang
8185,2011-12-12,4,0,12,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214,16.0,Ramai
8186,2011-12-12,4,0,12,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359,17.0,Ramai
8187,2011-12-12,4,0,12,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357,18.0,Ramai
8188,2011-12-12,4,0,12,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241,19.0,Ramai
8189,2011-12-12,4,0,12,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165,20.0,Sedang
8190,2011-12-12,4,0,12,0,1,1,1,0.26,0.303,0.81,0.0,2,119,121,21.0,Sedang
8191,2011-12-12,4,0,12,0,1,1,1,0.26,0.303,0.7,0.0,0,71,71,22.0,Sedang
8192,2011-12-12,4,0,12,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45,23.0,Sepi
8193,2011-12-13,4,0,12,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17,0.0,Sepi
8194,2011-12-13,4,0,12,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,1.0,Sepi
8195,2011-12-13,4,0,12,0,2,1,1,0.2,0.2576,0.8,0.0,1,1,2,2.0,Sepi
8196,2011-12-13,4,0,12,0,2,1,1,0.18,0.2424,0.8,0.0,0,3,3,3.0,Sepi
8197,2011-12-13,4,0,12,0,2,1,1,0.2,0.2576,0.8,0.0,0,4,4,4.0,Sepi
8198,2011-12-13,4,0,12,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20,5.0,Sepi
8199,2011-12-13,4,0,12,0,2,1,1,0.2,0.2576,0.8,0.0,0,92,92,6.0,Sedang
8200,2011-12-13,4,0,12,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223,7.0,Ramai
8201,2011-12-13,4,0,12,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391,400,8.0,Ramai
8202,2011-12-13,4,0,12,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223,233,9.0,Ramai
8203,2011-12-13,4,0,12,0,2,1,1,0.3,0.303,0.52,0.1642,3,99,102,10.0,Sedang
8204,2011-12-13,4,0,12,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124,11.0,Sedang
8205,2011-12-13,4,0,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147,167,12.0,Sedang
8206,2011-12-13,4,0,12,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120,127,13.0,Sedang
8207,2011-12-13,4,0,12,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116,134,14.0,Sedang
8208,2011-12-13,4,0,12,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144,151,15.0,Sedang
8209,2011-12-13,4,0,12,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207,16.0,Ramai
8210,2011-12-13,4,0,12,0,2,1,1,0.36,0.3485,0.4,0.194,17,381,398,17.0,Ramai
8211,2011-12-13,4,0,12,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370,382,18.0,Ramai
8212,2011-12-13,4,0,12,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262,267,19.0,Ramai
8213,2011-12-13,4,0,12,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154,161,20.0,Sedang
8214,2011-12-13,4,0,12,0,2,1,1,0.3,0.303,0.52,0.1642,5,134,139,21.0,Sedang
8215,2011-12-13,4,0,12,0,2,1,1,0.3,0.303,0.52,0.1642,5,102,107,22.0,Sedang
8216,2011-12-13,4,0,12,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59,23.0,Sedang
8217,2011-12-14,4,0,12,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22,0.0,Sepi
8218,2011-12-14,4,0,12,0,3,1,1,0.26,0.303,0.75,0.0,0,8,8,1.0,Sepi
8219,2011-12-14,4,0,12,0,3,1,1,0.26,0.303,0.75,0.0,0,2,2,2.0,Sepi
8220,2011-12-14,4,0,12,0,3,1,1,0.28,0.3182,0.65,0.0,0,3,3,3.0,Sepi
8221,2011-12-14,4,0,12,0,3,1,1,0.26,0.303,0.75,0.0,0,4,4,4.0,Sepi
8222,2011-12-14,4,0,12,0,3,1,2,0.26,0.303,0.81,0.0,0,26,26,5.0,Sepi
8223,2011-12-14,4,0,12,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87,6.0,Sedang
8224,2011-12-14,4,0,12,0,3,1,1,0.28,0.3182,0.75,0.0,4,243,247,7.0,Ramai
8225,2011-12-14,4,0,12,0,3,1,2,0.26,0.303,0.87,0.0,9,458,467,8.0,Ramai
8226,2011-12-14,4,0,12,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239,9.0,Ramai
8227,2011-12-14,4,0,12,0,3,1,2,0.32,0.3485,0.57,0.0,9,133,142,10.0,Sedang
8228,2011-12-14,4,0,12,0,3,1,2,0.34,0.3636,0.55,0.0,12,103,115,11.0,Sedang
8229,2011-12-14,4,0,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138,144,12.0,Sedang
8230,2011-12-14,4,0,12,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,133,13.0,Sedang
8231,2011-12-14,4,0,12,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,151,14.0,Sedang
8232,2011-12-14,4,0,12,0,3,1,2,0.38,0.3939,0.54,0.1045,24,143,167,15.0,Sedang
8233,2011-12-14,4,0,12,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,245,16.0,Ramai
8234,2011-12-14,4,0,12,0,3,1,2,0.36,0.3636,0.57,0.1045,19,377,396,17.0,Ramai
8235,2011-12-14,4,0,12,0,3,1,2,0.36,0.3485,0.62,0.1642,11,379,390,18.0,Ramai
8236,2011-12-14,4,0,12,0,3,1,2,0.36,0.3636,0.62,0.1045,9,259,268,19.0,Ramai
8237,2011-12-14,4,0,12,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169,175,20.0,Sedang
8238,2011-12-14,4,0,12,0,3,1,2,0.34,0.3333,0.66,0.1642,9,145,154,21.0,Sedang
8239,2011-12-14,4,0,12,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104,22.0,Sedang
8240,2011-12-14,4,0,12,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48,51,23.0,Sedang
8241,2011-12-15,4,0,12,0,4,1,1,0.32,0.3182,0.7,0.1642,5,45,50,0.0,Sedang
8242,2011-12-15,4,0,12,0,4,1,2,0.32,0.3182,0.7,0.1642,5,15,20,1.0,Sepi
8243,2011-12-15,4,0,12,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5,7,2.0,Sepi
8244,2011-12-15,4,0,12,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2,3,3.0,Sepi
8245,2011-12-15,4,0,12,0,4,1,2,0.32,0.303,0.7,0.2239,0,6,6,4.0,Sepi
8246,2011-12-15,4,0,12,0,4,1,2,0.32,0.303,0.7,0.2836,0,24,24,5.0,Sepi
8247,2011-12-15,4,0,12,0,4,1,1,0.32,0.3182,0.66,0.194,2,90,92,6.0,Sedang
8248,2011-12-15,4,0,12,0,4,1,1,0.32,0.3182,0.7,0.194,6,252,258,7.0,Ramai
